"Id","Code","Name","Standard Class","Domain","Vocab","Validity","Concept"
40052941,365355,"hydrocortisone / neomycin / polymyxin B Otic Solution [Masporin Otic]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40052955,384615,"hydrocortisone / neomycin / polymyxin B Otic Suspension [Masporin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40103272,545874,"acetaminophen / aspirin / caffeine / salicylamide Oral Tablet [Levacet]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40125275,578946,"aspirin / chlorpheniramine / pseudoephedrine Oral Powder","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40133213,637684,"aspirin / isosorbide Extended Release Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40135585,647975,"aspirin / caffeine / magnesium salicylate Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40135602,647676,"aspirin Extended Release Oral Tablet [Bayer Aspirin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40137949,692835,"acetaminophen / aspirin / caffeine Oral Powder","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40138442,702319,"aspirin / caffeine Oral Tablet [Bayer Back and Body Pain]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40138445,700585,"aspirin / butalbital / caffeine / codeine Oral Capsule [Ascomp]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40138464,701873,"aspirin Oral Capsule [Extra Strength Bayer]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40140509,723532,"acetaminophen / aspirin / caffeine Oral Tablet [Anacin Advanced Headache Formula]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40140510,723529,"acetaminophen / aspirin Oral Tablet [Excedrin Back & Body]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40140561,724443,"aspirin Oral Tablet [Anacin Aspirin Regimen]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40142756,747235,"aspirin Disintegrating Oral Tablet [Fasprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40142758,749794,"aspirin Delayed Release Oral Tablet [St. Joseph Aspirin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40148360,763110,"acetaminophen / aspirin Oral Powder","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40150393,797052,"aspirin / caffeine / salicylamide Oral Powder [Stanback Headache Powder]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40154464,809444,"aspirin / butalbital / caffeine Oral Tablet [Farbital]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40155229,825179,"aspirin Chewable Tablet [Bayer Aspirin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40156629,830524,"aspirin Oral Tablet [Ascriptin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40156637,830532,"aspirin Oral Tablet [Aspidrox]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40156640,830535,"aspirin Oral Tablet [Aspir-Mox]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40156645,830540,"aspirin Oral Tablet [Magnaprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40156649,830544,"acetaminophen / aspirin / caffeine Oral Tablet [Vanquish]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40156651,830546,"acetaminophen / aspirin / salicylamide Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40160378,848765,"aspirin / oxycodone Oral Tablet [Endodan Reformulated May 2009]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40160379,848771,"aspirin / oxycodone Oral Tablet [Percodan Reformulated May 2009]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40161056,853499,"aspirin 228 MG Chewing Gum","Clinical Drug","Drug","RxNorm","Valid","Standard"
40161057,853501,"aspirin 228 MG Chewing Gum [Aspergum]","Branded Drug","Drug","RxNorm","Valid","Standard"
40161058,853500,"aspirin 228 MG [Aspergum]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40162559,857389,"acetaminophen 150 MG / aspirin 230 MG / caffeine 30 MG / hydrocodone bitartrate 5 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40162765,857523,"aspirin 224 MG / caffeine 32 MG / hydrocodone bitartrate 5 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40162768,857525,"aspirin 325 MG / hydrocodone bitartrate 7 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40162775,857121,"aspirin 500 MG / hydrocodone bitartrate 5 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40162776,857527,"aspirin 500 MG / hydrocodone bitartrate 5 MG Oral Tablet [Alor]","Branded Drug","Drug","RxNorm","Valid","Standard"
40162777,857529,"aspirin 500 MG / hydrocodone bitartrate 5 MG Oral Tablet [Azdone]","Branded Drug","Drug","RxNorm","Valid","Standard"
40162778,857531,"aspirin 500 MG / hydrocodone bitartrate 5 MG Oral Tablet [Damason-P]","Branded Drug","Drug","RxNorm","Valid","Standard"
40162779,857123,"aspirin 500 MG / hydrocodone bitartrate 5 MG Oral Tablet [Lortab ASA]","Branded Drug","Drug","RxNorm","Valid","Standard"
40162780,857533,"aspirin 500 MG / hydrocodone bitartrate 5 MG Oral Tablet [Panasal]","Branded Drug","Drug","RxNorm","Valid","Standard"
40162781,857526,"aspirin 500 MG / hydrocodone bitartrate 5 MG [Alor]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40162782,857528,"aspirin 500 MG / hydrocodone bitartrate 5 MG [Azdone]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40162783,857530,"aspirin 500 MG / hydrocodone bitartrate 5 MG [Damason-P]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40162784,857122,"aspirin 500 MG / hydrocodone bitartrate 5 MG [Lortab ASA]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40162785,857532,"aspirin 500 MG / hydrocodone bitartrate 5 MG [Panasal]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40166171,863183,"aspirin / caffeine / magnesium carbonate / magnesium salicylate Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40166172,863184,"aspirin 360 MG / caffeine 75 MG / magnesium carbonate 100 MG / magnesium salicylate 60 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40166173,863185,"aspirin 410 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40166174,863186,"aspirin 410 MG / caffeine 60 MG / salicylamide 30 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40167868,876666,"aspirin 150 MG / isosorbide mononitrate 60 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40167895,876667,"aspirin 75 MG / isosorbide mononitrate 60 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40169408,896876,"aspirin 650 MG / caffeine 33.3 MG / salicylamide 195 MG Oral Powder [BC Headache]","Branded Drug","Drug","RxNorm","Valid","Standard"
40169409,896874,"aspirin 650 MG / caffeine 33.3 MG / salicylamide 195 MG [BC Headache]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40169410,896884,"aspirin 742 MG / caffeine 38 MG / salicylamide 222 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
40169411,896888,"aspirin 742 MG / caffeine 38 MG / salicylamide 222 MG Oral Powder [BC Headache]","Branded Drug","Drug","RxNorm","Valid","Standard"
40169412,896886,"aspirin 742 MG / caffeine 38 MG / salicylamide 222 MG [BC Headache]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40169425,896875,"aspirin / caffeine / salicylamide Oral Powder [BC Headache]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40169427,896892,"aspirin / caffeine / salicylamide Oral Tablet [BC Headache]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40169435,891133,"aspirin 15600 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40169436,891134,"aspirin 15600 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40169437,891135,"aspirin 31200 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40169438,891136,"aspirin 31200 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40169439,896893,"aspirin 325 MG / caffeine 16 MG / salicylamide 95 MG Oral Tablet [BC Headache]","Branded Drug","Drug","RxNorm","Valid","Standard"
40169440,896891,"aspirin 325 MG / caffeine 16 MG / salicylamide 95 MG [BC Headache]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40169454,892159,"aspirin 3900 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40169455,892160,"aspirin 3900 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40171592,900528,"aspirin 850 MG / caffeine 65 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
40171627,900527,"aspirin / caffeine Oral Powder","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40171629,900469,"aspirin 1 MG/MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40171630,900470,"aspirin 1 MG/MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
40174521,904661,"{30 (aspirin 325 MG Oral Tablet) / 30 (pravastatin sodium 20 MG Oral Tablet [Pravachol]) } Pack [Pravigard 325/20]","Branded Pack","Drug","RxNorm","Valid","Standard"
40174522,904660,"{30 (aspirin 325 MG Oral Tablet) / 30 (pravastatin sodium 20 MG Oral Tablet) } Pack","Clinical Pack","Drug","RxNorm","Valid","Standard"
40174523,904663,"{30 (aspirin 325 MG Oral Tablet) / 30 (pravastatin sodium 40 MG Oral Tablet [Pravachol]) } Pack [Pravigard 325/40]","Branded Pack","Drug","RxNorm","Valid","Standard"
40174524,904662,"{30 (aspirin 325 MG Oral Tablet) / 30 (pravastatin sodium 40 MG Oral Tablet) } Pack","Clinical Pack","Drug","RxNorm","Valid","Standard"
40174525,904665,"{30 (aspirin 325 MG Oral Tablet) / 30 (pravastatin sodium 80 MG Oral Tablet [Pravachol]) } Pack [Pravigard 325/80]","Branded Pack","Drug","RxNorm","Valid","Standard"
40174526,904664,"{30 (aspirin 325 MG Oral Tablet) / 30 (pravastatin sodium 80 MG Oral Tablet) } Pack","Clinical Pack","Drug","RxNorm","Valid","Standard"
40174527,904667,"{30 (aspirin 81 MG Oral Tablet) / 30 (pravastatin sodium 20 MG Oral Tablet [Pravachol]) } Pack [Pravigard 81/20]","Branded Pack","Drug","RxNorm","Valid","Standard"
40174528,904666,"{30 (aspirin 81 MG Oral Tablet) / 30 (pravastatin sodium 20 MG Oral Tablet) } Pack","Clinical Pack","Drug","RxNorm","Valid","Standard"
40174529,904669,"{30 (aspirin 81 MG Oral Tablet) / 30 (pravastatin sodium 40 MG Oral Tablet [Pravachol]) } Pack [Pravigard 81/40]","Branded Pack","Drug","RxNorm","Valid","Standard"
40174530,904668,"{30 (aspirin 81 MG Oral Tablet) / 30 (pravastatin sodium 40 MG Oral Tablet) } Pack","Clinical Pack","Drug","RxNorm","Valid","Standard"
40174531,904671,"{30 (aspirin 81 MG Oral Tablet) / 30 (pravastatin sodium 80 MG Oral Tablet [Pravachol]) } Pack [Pravigard 81/80]","Branded Pack","Drug","RxNorm","Valid","Standard"
40174532,904670,"{30 (aspirin 81 MG Oral Tablet) / 30 (pravastatin sodium 80 MG Oral Tablet) } Pack","Clinical Pack","Drug","RxNorm","Valid","Standard"
40178201,979118,"aspirin 81 MG Oral Tablet [Bufferin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40178202,979117,"aspirin 81 MG [Bufferin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40221954,996778,"acetaminophen 150 MG / aspirin 180 MG / codeine phosphate 15 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221994,994429,"aspirin 1000 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40221995,994430,"aspirin 1000 MG / caffeine 65 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221996,994226,"aspirin 325 MG / carisoprodol 200 MG / codeine phosphate 16 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221997,994228,"aspirin 325 MG / carisoprodol 200 MG / codeine phosphate 16 MG Oral Tablet [Soma Compound with Codeine]","Branded Drug","Drug","RxNorm","Valid","Standard"
40221998,994227,"aspirin 325 MG / carisoprodol 200 MG / codeine phosphate 16 MG [Soma Compound with Codeine]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40221999,994237,"aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40222000,994239,"aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule [Ascomp]","Branded Drug","Drug","RxNorm","Valid","Standard"
40222001,994277,"aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule [Fiorinal with Codeine]","Branded Drug","Drug","RxNorm","Valid","Standard"
40222002,994238,"aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG [Ascomp]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40222003,994276,"aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG [Fiorinal with Codeine]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40222006,994528,"aspirin 385 MG / caffeine 30 MG / orphenadrine citrate 25 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40222007,994530,"aspirin 385 MG / caffeine 30 MG / orphenadrine citrate 25 MG Oral Tablet [Norgesic]","Branded Drug","Drug","RxNorm","Valid","Standard"
40222008,994533,"aspirin 385 MG / caffeine 30 MG / orphenadrine citrate 25 MG Oral Tablet [Orphengesic]","Branded Drug","Drug","RxNorm","Valid","Standard"
40222009,994529,"aspirin 385 MG / caffeine 30 MG / orphenadrine citrate 25 MG [Norgesic]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40222010,994532,"aspirin 385 MG / caffeine 30 MG / orphenadrine citrate 25 MG [Orphengesic]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40222012,994810,"aspirin 428 MG / caffeine 30 MG / orphenadrine citrate 25 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40222013,994535,"aspirin 770 MG / caffeine 60 MG / orphenadrine citrate 50 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40222014,994537,"aspirin 770 MG / caffeine 60 MG / orphenadrine citrate 50 MG Oral Tablet [Norgesic]","Branded Drug","Drug","RxNorm","Valid","Standard"
40222015,994539,"aspirin 770 MG / caffeine 60 MG / orphenadrine citrate 50 MG Oral Tablet [Orphengesic]","Branded Drug","Drug","RxNorm","Valid","Standard"
40222016,994536,"aspirin 770 MG / caffeine 60 MG / orphenadrine citrate 50 MG [Norgesic]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40222017,994538,"aspirin 770 MG / caffeine 60 MG / orphenadrine citrate 50 MG [Orphengesic]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40222018,994434,"aspirin 845 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40222019,994435,"aspirin 845 MG / caffeine 65 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
40222020,994811,"aspirin 856 MG / caffeine 60 MG / orphenadrine citrate 50 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40223224,996958,"acetaminophen 150 MG / aspirin 180 MG / codeine phosphate 30 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40223225,996959,"acetaminophen 150 MG / aspirin 180 MG / codeine phosphate 60 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40223265,996988,"aspirin 300 MG / codeine phosphate 8 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40223266,996989,"aspirin 325 MG / codeine phosphate 15 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40223267,996991,"aspirin 325 MG / codeine phosphate 30 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40223268,996994,"aspirin 325 MG / codeine phosphate 60 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40223269,997520,"aspirin 325 MG / codeine phosphate 60 MG Oral Tablet [Empirin with Codeine]","Branded Drug","Drug","RxNorm","Valid","Standard"
40223270,997519,"aspirin 325 MG / codeine phosphate 60 MG [Empirin with Codeine]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40223271,997523,"aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG Oral Capsule [Fiortal with Codeine]","Branded Drug","Drug","RxNorm","Valid","Standard"
40223272,997522,"aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG [Fiortal with Codeine]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40224186,1001476,"aspirin 325 MG Delayed Release Oral Tablet [Ecpirin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40224187,1001474,"aspirin 325 MG [Ecpirin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40224188,1001475,"aspirin Delayed Release Oral Tablet [Ecpirin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40229335,1039499,"aspirin 500 MG Oral Tablet [Migralex]","Branded Drug","Drug","RxNorm","Valid","Standard"
40229336,1039497,"aspirin 500 MG [Migralex]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40229340,1039498,"aspirin Oral Tablet [Migralex]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40231964,1049716,"aspirin 325 MG / oxycodone hydrochloride 2.44 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40231965,1049691,"aspirin 325 MG / oxycodone hydrochloride 5 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40231966,1049693,"aspirin 325 MG / oxycodone hydrochloride 5 MG Oral Tablet [Roxiprin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40231967,1049692,"aspirin 325 MG / oxycodone hydrochloride 5 MG [Roxiprin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40231971,1050241,"aspirin 325 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
40231994,1050061,"aspirin 425 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40231995,1050062,"aspirin 425 MG / caffeine 32.5 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
40233252,1052416,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Tablet [Pamprin Max Formula]","Branded Drug","Drug","RxNorm","Valid","Standard"
40233253,1052414,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Pamprin Max Formula]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40233289,1052415,"acetaminophen / aspirin / caffeine Oral Tablet [Pamprin Max Formula]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40233361,1052677,"aspirin Delayed Release Oral Tablet [Miniprin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40233362,1052981,"aspirin Oral Powder [Bayer Aspirin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40233381,1053326,"aspirin / caffeine Oral Powder [Stanback Headache Powder Reformulated Jan 2011]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40233411,1052980,"aspirin 500 MG Oral Powder","Clinical Drug","Drug","RxNorm","Valid","Standard"
40233412,1052982,"aspirin 500 MG Oral Powder [Bayer Aspirin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40233423,1052678,"aspirin 81 MG Delayed Release Oral Tablet [Miniprin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40233424,1053327,"aspirin 845 MG / caffeine 65 MG Oral Powder [Stanback Headache Powder Reformulated Jan 2011]","Branded Drug","Drug","RxNorm","Valid","Standard"
40233425,1053325,"aspirin 845 MG / caffeine 65 MG [Stanback Headache Powder Reformulated Jan 2011]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40236678,1092192,"acetaminophen / diphenhydramine Oral Tablet [Anacin PM Aspirin Free]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40236692,1092193,"acetaminophen 500 MG / diphenhydramine hydrochloride 25 MG Oral Tablet [Anacin PM Aspirin Free]","Branded Drug","Drug","RxNorm","Valid","Standard"
40236702,1092191,"acetaminophen 500 MG / diphenhydramine hydrochloride 25 MG [Anacin PM Aspirin Free]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40236719,1092398,"aspirin 500 MG / diphenhydramine hydrochloride 25 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40236720,1092402,"aspirin 500 MG / diphenhydramine hydrochloride 25 MG Oral Tablet [Bayer Aspirin PM]","Branded Drug","Drug","RxNorm","Valid","Standard"
40236721,1092400,"aspirin 500 MG / diphenhydramine hydrochloride 25 MG [Bayer Aspirin PM]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40236742,1092401,"aspirin / diphenhydramine Oral Tablet [Bayer Aspirin PM]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40238704,1101754,"acetaminophen 194 MG / aspirin 227 MG / caffeine 33 MG Oral Tablet [Vanquish]","Branded Drug","Drug","RxNorm","Valid","Standard"
40238705,1101753,"acetaminophen 194 MG / aspirin 227 MG / caffeine 33 MG [Vanquish]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40241559,1147492,"acetaminophen 97.2 MG / aspirin 227 MG / caffeine 32.4 MG / codeine phosphate 1 MG / salicylamide 32.4 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40241560,1147496,"acetaminophen 97.2 MG / aspirin 227 MG / caffeine 32.4 MG / codeine phosphate 1 MG / salicylamide 32.4 MG Oral Tablet [Rid-A-Pain]","Branded Drug","Drug","RxNorm","Valid","Standard"
40241561,1147494,"acetaminophen 97.2 MG / aspirin 227 MG / caffeine 32.4 MG / codeine phosphate 1 MG / salicylamide 32.4 MG [Rid-A-Pain]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40241572,1147495,"acetaminophen / aspirin / caffeine / codeine / salicylamide Oral Tablet [Rid-A-Pain]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40241588,1144168,"acetaminophen 180 MG / aspirin 230 MG / caffeine 15 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40243307,1189776,"aspirin 500 MG Delayed Release Oral Tablet [Ecotrin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40243308,1189775,"aspirin 500 MG [Ecotrin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40243310,1189781,"aspirin 81 MG Delayed Release Oral Tablet [Ecotrin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40243311,1189780,"aspirin 81 MG [Ecotrin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40244116,1192977,"aspirin 500 MG / citric acid 1948 MG / sodium bicarbonate 2485 MG Powder for Oral Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
40244117,1192980,"aspirin 500 MG / citric acid 1948 MG / sodium bicarbonate 2485 MG Powder for Oral Solution [Picot Plus]","Branded Drug","Drug","RxNorm","Valid","Standard"
40244126,1193081,"aspirin / diphenhydramine Oral Tablet [Bayer Aspirin PM Reformulated Nov 2011]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
42629090,1792832,"aspirin 500 MG Delayed Release Oral Tablet [Bayer Aspirin]","Branded Drug","Drug","RxNorm","Valid","Standard"
42705319,1234973,"aspirin 356.4 MG / caffeine 30 MG / dihydrocodeine bitartrate 16 MG [Synalgos-DC]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
42706464,1247394,"aspirin 1000 MG / caffeine 65 MG [BC Arthritis]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
42706465,1247395,"aspirin / caffeine Oral Powder [BC Arthritis]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
42706467,1247399,"aspirin 845 MG / caffeine 65 MG [BC Original Formula]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
42706468,1247400,"aspirin / caffeine Oral Powder [BC Original Formula]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
42706910,1250908,"aspirin 500 MG / diphenhydramine citrate 38.3 MG [Bayer Aspirin PM Reformulated Nov 2011]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
42707606,1234872,"aspirin 356.4 MG / caffeine 30 MG / dihydrocodeine bitartrate 16 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
42707621,1234976,"aspirin 356.4 MG / caffeine 30 MG / dihydrocodeine bitartrate 16 MG Oral Capsule [Synalgos-DC]","Branded Drug","Drug","RxNorm","Valid","Standard"
42707785,1236208,"aspirin 356.4 MG / caffeine 30 MG / dihydrocodeine bitartrate 16 MG / promethazine hydrochloride 6.25 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
42708621,1247397,"aspirin 1000 MG / caffeine 65 MG Oral Powder [BC Arthritis]","Branded Drug","Drug","RxNorm","Valid","Standard"
42708622,1247402,"aspirin 845 MG / caffeine 65 MG Oral Powder [BC Original Formula]","Branded Drug","Drug","RxNorm","Valid","Standard"
42709041,1250907,"aspirin 500 MG / diphenhydramine citrate 38.3 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
42709042,1250909,"aspirin 500 MG / diphenhydramine citrate 38.3 MG Oral Tablet [Bayer Aspirin PM Reformulated Nov 2011]","Branded Drug","Drug","RxNorm","Valid","Standard"
42799210,1291868,"aspirin 325 MG / diphenhydramine citrate 38 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
42799212,1293665,"aspirin 81 MG Delayed Release Oral Tablet [Aspir-Low]","Branded Drug","Drug","RxNorm","Valid","Standard"
42799218,1294338,"aspirin 5.42 MG/ML / diphenhydramine citrate 0.633 MG/ML / phenylpropanolamine hydrochloride 0.25 MG/ML Oral Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
42799347,1293661,"aspirin 81 MG [Aspir-Low]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
42799348,1293662,"aspirin Delayed Release Oral Tablet [Aspir-Low]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
42800392,1297354,"aspirin 325 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
42800404,1297833,"aspirin 500 MG / caffeine 32.5 MG Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
42800406,1297835,"aspirin 500 MG / caffeine 32.5 MG [Bayer Headache Relief]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
42873369,1302797,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Bayer Migraine]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
42873370,1302798,"acetaminophen / aspirin / caffeine Oral Tablet [Bayer Migraine]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
42873425,1303155,"acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Arthriten Inflammatory Pain]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
42873426,1303156,"acetaminophen / aspirin / caffeine Oral Tablet [Arthriten Inflammatory Pain]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
42873504,1301859,"turpentine 20 MG/ML / white spirit type 1 950 MG/ML Topical Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
